,GEMEENTENAAM,GESLACHT,LEEFTIJDSKLASSE,KOSTEN_FARMACIE per AANTAL_VERZEKERDEJAREN,AANTAL_VERZEKERDEJAREN
11979,NEDERWEERT,V,60 t/m 64 jaar,"458,91046737991053","601,01"
11980,NEERIJNEN,V,60 t/m 64 jaar,"374,29102150680916","375,23"
11981,NIEUWEGEIN,V,60 t/m 64 jaar,"492,6622990222876","2396,41"
11982,NIEUWKOOP,V,60 t/m 64 jaar,"315,5229357798165","933,04"
11983,NIJKERK,V,60 t/m 64 jaar,"459,26577798098606","1268,54"
11984,NIJMEGEN,V,60 t/m 64 jaar,"521,8160797777523","4701,06"
11985,NISSEWAARD,V,60 t/m 64 jaar,"633,0004362911101","2887,98"
11986,NOORD-BEVELAND,V,60 t/m 64 jaar,"557,7855316638259","305,08"
11987,NOORDENVELD,V,60 t/m 64 jaar,"468,9451594364431","1148,42"
11988,NOORDOOSTPOLDER,V,60 t/m 64 jaar,"456,59095569830214","1326,36"
11989,NOORDWIJK,V,60 t/m 64 jaar,"393,71573907839615","952,47"
11990,NOORDWIJKERHOUT,V,60 t/m 64 jaar,"372,267337271808","563,67"
11991,NUENEN CA,V,60 t/m 64 jaar,"344,59257678292556","960,5"
11992,NUNSPEET,V,60 t/m 64 jaar,"374,4618579408994","753,63"
11993,NUTH,V,60 t/m 64 jaar,"675,6926266392388","622,24"
11994,OEGSTGEEST,V,60 t/m 64 jaar,"386,84973234769313","706,14"
11995,OIRSCHOT,V,60 t/m 64 jaar,"480,03370556456827","634,91"
11996,OISTERWIJK,V,60 t/m 64 jaar,"532,2853677479759","939,91"
11997,OLDAMBT,V,60 t/m 64 jaar,"614,6908150334897","1436,26"
11998,OLDEBROEK,V,60 t/m 64 jaar,"490,13389000425866","657,48"
11999,OLDENZAAL,V,60 t/m 64 jaar,"448,4798273629694","1158,5"
12000,OLST-WIJHE,V,60 t/m 64 jaar,"498,598508131643","624,72"
12001,OMMEN,V,60 t/m 64 jaar,"382,08170654141594","613,17"
12002,ONDERBANKEN,V,60 t/m 64 jaar,"511,3395715426548","288,01"
12003,OOST GELRE,V,60 t/m 64 jaar,"413,10351149206724","1025,49"
12004,OOSTERHOUT,V,60 t/m 64 jaar,"509,71030326784575","2041,1"
12005,OOSTSTELLINGWERF,V,60 t/m 64 jaar,"385,27067877198016","975,88"
12006,OOSTZAAN,V,60 t/m 64 jaar,"493,23046995615385","323,86"
12007,OPMEER,V,60 t/m 64 jaar,"362,1275373134328","402,0"
12008,OPSTERLAND,V,60 t/m 64 jaar,"405,80491286207655","1001,86"
12009,OSS,V,60 t/m 64 jaar,"529,3834057396649","2990,07"
12010,OUD-BEIJERLAND,V,60 t/m 64 jaar,"516,1750021166198","826,79"
12011,OUDE IJSSELSTREEK,V,60 t/m 64 jaar,"477,04019652262565","1412,56"
12012,OUDER-AMSTEL,V,60 t/m 64 jaar,"408,43125","473,6"
12013,OUDEWATER,V,60 t/m 64 jaar,"541,1588295887971","359,19"
12014,OVERBETUWE,V,60 t/m 64 jaar,"476,63782742979726","1547,66"
12015,PAPENDRECHT,V,60 t/m 64 jaar,"454,6214288357634","1080,88"
12016,PEEL EN MAAS,V,60 t/m 64 jaar,"466,4869158633697","1527,04"
12017,PEKELA,V,60 t/m 64 jaar,"799,2710451447853","453,43"
12018,PIJNACKER-NOOTDORP,V,60 t/m 64 jaar,"405,9125581155522","1163,63"
12019,PURMEREND,V,60 t/m 64 jaar,"504,4368461331792","2456,54"
12020,PUTTEN,V,60 t/m 64 jaar,"464,58651965883087","721,05"
12021,RAALTE,V,60 t/m 64 jaar,"482,4468244700347","1173,19"
12022,REIMERSWAAL,V,60 t/m 64 jaar,"590,3219833436668","596,77"
12023,RENKUM,V,60 t/m 64 jaar,"469,78833983670523","1219,88"
12024,RENSWOUDE,V,60 t/m 64 jaar,"530,8177181208054","149,0"
12025,REUSEL-DE MIERDEN,V,60 t/m 64 jaar,"503,66864198755303","403,31"
12026,RHEDEN,V,60 t/m 64 jaar,"447,55391256884826","1612,24"
12027,RHENEN,V,60 t/m 64 jaar,"417,8798403572956","631,41"
12028,RIDDERKERK,V,60 t/m 64 jaar,"475,2525801580957","1688,85"
12029,RIJSSEN-HOLTEN,V,60 t/m 64 jaar,"495,2500486305633","1028,16"
12030,RIJSWIJK,V,60 t/m 64 jaar,"566,689125916324","1789,76"
12031,ROERDALEN,V,60 t/m 64 jaar,"477,24059520067067","858,87"
12032,ROERMOND,V,60 t/m 64 jaar,"569,3403237502021","1916,91"
12033,ROOSENDAAL,V,60 t/m 64 jaar,"629,4805269615177","2673,44"
12034,ROTTERDAM,V,60 t/m 64 jaar,"596,0258757303977","16400,31"
12035,ROZENDAAL,V,60 t/m 64 jaar,"378,1838931156059","53,89"
12036,RUCPHEN,V,60 t/m 64 jaar,"674,7914325921756","888,25"
12037,S GRAVENHAGE,V,60 t/m 64 jaar,"647,1766002105795","13192,17"
12038,S HERTOGENBOSCH,V,60 t/m 64 jaar,"547,9581451048226","4584,41"
12039,SCHAGEN,V,60 t/m 64 jaar,"406,7835984787616","1866,9"
12040,SCHERPENZEEL,V,60 t/m 64 jaar,"514,3633762057879","311,0"
12041,SCHIEDAM,V,60 t/m 64 jaar,"644,5179371073385","2393,92"
12042,SCHIERMONNIKOOG,V,60 t/m 64 jaar,"199,2741176470588","34,0"
12043,SCHINNEN,V,60 t/m 64 jaar,"380,02031576945024","525,7"
12044,SCHOUWEN-DUIVELAND,V,60 t/m 64 jaar,"538,7057439367172","1398,17"
12045,SIMPELVELD,V,60 t/m 64 jaar,"514,6991275272974","382,82"
12046,SINT ANTHONIS,V,60 t/m 64 jaar,"519,8757296009529","335,8"
12047,SINT-MICHIELSGESTEL,V,60 t/m 64 jaar,"406,3751535594562","960,54"
12048,SITTARD-GELEEN,V,60 t/m 64 jaar,"591,5548334931423","3326,89"
12049,SLIEDRECHT,V,60 t/m 64 jaar,"513,6208643408206","732,35"
12050,SLUIS,V,60 t/m 64 jaar,"420,2659651849859","1003,59"
12051,SMALLINGERLAND,V,60 t/m 64 jaar,"444,9089071568915","1771,16"
12052,SOEST,V,60 t/m 64 jaar,"447,59514748402876","1750,02"
12053,SOMEREN,V,60 t/m 64 jaar,"440,83020033388976","599,0"
12054,SON EN BREUGEL,V,60 t/m 64 jaar,"348,96561669052977","488,9"
12055,STADSKANAAL,V,60 t/m 64 jaar,"582,3369663323173","1174,42"
12056,STAPHORST,V,60 t/m 64 jaar,"343,03011531963864","408,43"
12057,STEDE BROEC,V,60 t/m 64 jaar,"351,48919554725586","824,66"
12058,STEENBERGEN,V,60 t/m 64 jaar,"527,8385382905825","863,92"
12059,STEENWIJKERLAND,V,60 t/m 64 jaar,"478,3571752412617","1389,57"
12060,STEIN,V,60 t/m 64 jaar,"521,2277610575642","1049,96"
12061,STICHTSE VECHT,V,60 t/m 64 jaar,"476,2037204068693","2239,54"
12062,STRIJEN,V,60 t/m 64 jaar,"413,26503530212375","352,67"
12063,SUDWEST-FRYSLAN,V,60 t/m 64 jaar,"426,1706638731961","2987,92"
12064,TEN BOER,V,60 t/m 64 jaar,"279,60424242424244","264,0"
12065,TERNEUZEN,V,60 t/m 64 jaar,"526,5926415815109","2094,2"
12066,TERSCHELLING,V,60 t/m 64 jaar,"337,50644465620144","199,39"
12067,TEXEL,V,60 t/m 64 jaar,"445,3752994508532","542,66"
12068,TEYLINGEN,V,60 t/m 64 jaar,"448,94756005056894","988,75"
12069,THOLEN,V,60 t/m 64 jaar,"606,9139458890643","722,22"
12070,TIEL,V,60 t/m 64 jaar,"495,20345052083337","1290,24"
12071,TILBURG,V,60 t/m 64 jaar,"620,5686491237416","6007,36"
12072,TUBBERGEN,V,60 t/m 64 jaar,"507,76535549011356","570,48"
12073,TWENTERAND,V,60 t/m 64 jaar,"575,1413108562481","1085,55"
12074,TYNAARLO,V,60 t/m 64 jaar,"440,0561185190257","1168,42"
12075,TYTSJERKSTERADIEL,V,60 t/m 64 jaar,"439,5831535979751","1122,02"
12076,UDEN,V,60 t/m 64 jaar,"446,3242239432756","1421,61"
12077,UITGEEST,V,60 t/m 64 jaar,"430,3788179877824","407,61"
12078,UITHOORN,V,60 t/m 64 jaar,"467,32595727828516","808,02"
12079,URK,V,60 t/m 64 jaar,"351,85888856560956","309,33"
12080,UTRECHT,V,60 t/m 64 jaar,"542,0642103371667","6121,6"
12081,UTRECHTSE HEUVELRUG,V,60 t/m 64 jaar,"535,3257543707192","1749,14"
12082,VAALS,V,60 t/m 64 jaar,"520,1673777160432","302,37"
12083,VALKENBURG AAN DE GEUL,V,60 t/m 64 jaar,"404,1695204471904","679,8"
12084,VALKENSWAARD,V,60 t/m 64 jaar,"551,0293649343531","1149,33"
12085,VEENDAM,V,60 t/m 64 jaar,"519,6083621869716","993,52"
12086,VEENENDAAL,V,60 t/m 64 jaar,"458,8757274673975","1919,33"
12087,VEERE,V,60 t/m 64 jaar,"411,2083766458766","923,52"
12088,VELDHOVEN,V,60 t/m 64 jaar,"526,4156533630063","1491,82"
12089,VELSEN,V,60 t/m 64 jaar,"471,32561760431804","2119,48"
12090,VENLO,V,60 t/m 64 jaar,"560,1165143036928","3400,87"
12091,VENRAY,V,60 t/m 64 jaar,"512,0553014786341","1425,64"
12092,VIANEN,V,60 t/m 64 jaar,"663,0589776050989","687,21"
12093,VLAARDINGEN,V,60 t/m 64 jaar,"588,9394764525005","2471,6"
12094,VLIELAND,V,60 t/m 64 jaar,"1688,1944827586208","29,0"
12095,VLISSINGEN,V,60 t/m 64 jaar,"536,8402361230125","1680,48"
12096,VOERENDAAL,V,60 t/m 64 jaar,"442,10241121007715","536,66"
12097,VOORSCHOTEN,V,60 t/m 64 jaar,"438,7813322254535","866,52"
12098,VOORST,V,60 t/m 64 jaar,"553,7802264503326","856,7"
12099,VUGHT,V,60 t/m 64 jaar,"446,09866257886785","900,24"
12100,WAADHOEKE,V,60 t/m 64 jaar,"446,2185107993102","1612,14"
12101,WAALRE,V,60 t/m 64 jaar,"337,11142314080723","583,99"
12102,WAALWIJK,V,60 t/m 64 jaar,"476,78098906605646","1656,31"
12103,WADDINXVEEN,V,60 t/m 64 jaar,"408,41359254242684","878,57"
12104,WAGENINGEN,V,60 t/m 64 jaar,"456,8941503002417","947,57"
12105,WASSENAAR,V,60 t/m 64 jaar,"454,4948082104756","912,98"
12106,WATERLAND,V,60 t/m 64 jaar,"420,79043982333457","652,08"
12107,WEERT,V,60 t/m 64 jaar,"557,5320790421777","1648,74"
12108,WEESP,V,60 t/m 64 jaar,"414,09634952097787","605,4"
12109,WERKENDAM,V,60 t/m 64 jaar,"469,00814397175236","877,95"
12110,WEST MAAS EN WAAL,V,60 t/m 64 jaar,"410,49085134402355","645,45"
12111,WESTERVELD,V,60 t/m 64 jaar,"326,5494396387574","735,24"
12112,WESTERVOORT,V,60 t/m 64 jaar,"626,8537962652354","536,58"
12113,WESTERWOLDE,V,60 t/m 64 jaar,"469,7085344119826","998,78"
12114,WESTLAND,V,60 t/m 64 jaar,"474,84267675795047","3115,56"
12115,WESTSTELLINGWERF,V,60 t/m 64 jaar,"394,3820222194763","890,21"
12116,WESTVOORNE,V,60 t/m 64 jaar,"432,0175352971936","573,7"
12117,WIERDEN,V,60 t/m 64 jaar,"418,6196949891068","803,25"
12118,WIJCHEN,V,60 t/m 64 jaar,"388,8233875451765","1438,8"
12119,WIJDEMEREN,V,60 t/m 64 jaar,"416,5813776304071","931,89"
12120,WIJK BIJ DUURSTEDE,V,60 t/m 64 jaar,"417,1397410739926","835,76"
12121,WINSUM,V,60 t/m 64 jaar,"361,9679842894206","555,04"
12122,WINTERSWIJK,V,60 t/m 64 jaar,"558,0419974733729","973,63"
12123,WOENSDRECHT,V,60 t/m 64 jaar,"646,3778333703518","855,43"
12124,WOERDEN,V,60 t/m 64 jaar,"458,9546934217248","1683,42"
12125,WORMERLAND,V,60 t/m 64 jaar,"324,9384281249448","566,33"
12126,WOUDENBERG,V,60 t/m 64 jaar,"427,9197910087845","348,34"
12127,WOUDRICHEM,V,60 t/m 64 jaar,"492,18754084496214","520,26"
12128,ZAANSTAD,V,60 t/m 64 jaar,"515,6699907173014","4815,41"
12129,ZALTBOMMEL,V,60 t/m 64 jaar,"563,7297520068807","837,12"
12130,ZANDVOORT,V,60 t/m 64 jaar,"493,8727583749109","701,5"
12131,ZEDERIK,V,60 t/m 64 jaar,"514,188659235525","443,18"
12132,ZEEWOLDE,V,60 t/m 64 jaar,"369,6228006804782","429,11"
12133,ZEIST,V,60 t/m 64 jaar,"497,0824902237723","2081,58"
12134,ZEVENAAR,V,60 t/m 64 jaar,"392,8869745235437","1782,43"
12135,ZOETERMEER,V,60 t/m 64 jaar,"519,5441309511714","4134,06"
12136,ZOETERWOUDE,V,60 t/m 64 jaar,"335,42302983665047","285,89"
12137,ZUIDHORN,V,60 t/m 64 jaar,"489,1681074063519","631,62"
12138,ZUIDPLAS,V,60 t/m 64 jaar,"421,1903888592954","1314,1"
12139,ZUNDERT,V,60 t/m 64 jaar,"551,3210703799529","687,98"
12140,ZUTPHEN,V,60 t/m 64 jaar,"473,5699811154181","1710,39"
12141,ZWARTEWATERLAND,V,60 t/m 64 jaar,"503,5840931014096","642,74"
12142,ZWIJNDRECHT,V,60 t/m 64 jaar,"563,5685261928895","1558,82"
12143,ZWOLLE,V,60 t/m 64 jaar,"508,7391332596972","3232,11"
12144,AA EN HUNZE,V,65 t/m 69 jaar,"455,161079922663","858,58"
12145,AALBURG,V,65 t/m 69 jaar,"608,0268399789215","284,65"
12146,AALSMEER,V,65 t/m 69 jaar,"484,109801448921","777,13"
12147,AALTEN,V,65 t/m 69 jaar,"788,0054675089585","812,07"
12148,ACHTKARSPELEN,V,65 t/m 69 jaar,"673,8699804645105","737,12"
12149,ALBLASSERDAM,V,65 t/m 69 jaar,"551,2862167141183","537,39"
12150,ALBRANDSWAARD,V,65 t/m 69 jaar,"563,1939357907253","588,7"
12151,ALKMAAR,V,65 t/m 69 jaar,"538,7929165715263","2802,88"
12152,ALMELO,V,65 t/m 69 jaar,"658,8581232677841","1970,02"
12153,ALMERE,V,65 t/m 69 jaar,"683,7824899941822","2853,34"
12154,ALPHEN AAN DEN RIJN,V,65 t/m 69 jaar,"549,9448449697419","2781,07"
12155,ALPHEN-CHAAM,V,65 t/m 69 jaar,"500,665136316468","318,01"
12156,AMELAND,V,65 t/m 69 jaar,"401,0056262955285","135,08"
12157,AMERSFOORT,V,65 t/m 69 jaar,"564,297462980629","3050,43"
12158,AMSTELVEEN,V,65 t/m 69 jaar,"516,4217304326081","2239,44"
12159,AMSTERDAM,V,65 t/m 69 jaar,"659,8920013411567","14912,5"
12160,APELDOORN,V,65 t/m 69 jaar,"582,4071061163312","4543,41"
12161,APPINGEDAM,V,65 t/m 69 jaar,"719,1921641791046","396,64"
12162,ARNHEM,V,65 t/m 69 jaar,"694,3857201657728","3182,67"
12163,ASSEN,V,65 t/m 69 jaar,"577,569314127131","1740,41"
12164,ASTEN,V,65 t/m 69 jaar,"414,7486174533605","435,79"
12165,BAARLE-NASSAU,V,65 t/m 69 jaar,"534,205575056783","242,15"
12166,BAARN,V,65 t/m 69 jaar,"615,3484563548033","765,72"
12167,BARENDRECHT,V,65 t/m 69 jaar,"506,53680179162905","1062,72"
12168,BARNEVELD,V,65 t/m 69 jaar,"551,4561191370203","1257,04"
12169,BEDUM,V,65 t/m 69 jaar,"404,9305831976358","331,62"
12170,BEEK,V,65 t/m 69 jaar,"584,0714513239101","502,3"
12171,BEEMSTER,V,65 t/m 69 jaar,"393,8357234182245","289,39"
12172,BEESEL,V,65 t/m 69 jaar,"737,8465534979423","388,8"
12173,BERG EN DAL,V,65 t/m 69 jaar,"462,92963004971733","1057,98"
12174,BERGEIJK,V,65 t/m 69 jaar,"620,532339383463","555,36"
12175,BERGEN LB,V,65 t/m 69 jaar,"686,9182659571786","396,53"
12176,BERGEN NH,V,65 t/m 69 jaar,"481,66446070155695","1332,75"
12177,BERGEN OP ZOOM,V,65 t/m 69 jaar,"723,3671843702814","1947,06"
12178,BERKELLAND,V,65 t/m 69 jaar,"576,0179345749922","1492,09"
12179,BERNHEZE,V,65 t/m 69 jaar,"643,5439533934468","808,47"
12180,BEST,V,65 t/m 69 jaar,"622,9306746071899","691,81"
12181,BEUNINGEN,V,65 t/m 69 jaar,"466,58616437199083","591,95"
12182,BEVERWIJK,V,65 t/m 69 jaar,"698,4590130980342","945,18"
12183,BINNENMAAS,V,65 t/m 69 jaar,"572,1985549633646","981,29"
12184,BLADEL,V,65 t/m 69 jaar,"691,3825165338308","589,7"
12185,BLARICUM,V,65 t/m 69 jaar,"428,0249177591202","407,34"
12186,BLOEMENDAAL,V,65 t/m 69 jaar,"418,4022815242524","782,81"
12187,BODEGRAVEN-REEUWIJK,V,65 t/m 69 jaar,"464,6240375139432","923,39"
12188,BOEKEL,V,65 t/m 69 jaar,"761,8407929442795","242,64"
12189,BORGER-ODOORN,V,65 t/m 69 jaar,"600,0231174023944","870,34"
12190,BORNE,V,65 t/m 69 jaar,"530,2039889075156","638,27"
12191,BORSELE,V,65 t/m 69 jaar,"561,1398593141142","592,81"
12192,BOXMEER,V,65 t/m 69 jaar,"496,4294536053474","746,53"
12193,BOXTEL,V,65 t/m 69 jaar,"524,1693527535982","928,24"
12194,BREDA,V,65 t/m 69 jaar,"628,3326325778644","4404,77"
12195,BRIELLE,V,65 t/m 69 jaar,"522,5287395338312","530,28"
12196,BRONCKHORST,V,65 t/m 69 jaar,"526,7493966112714","1230,55"
12197,BRUMMEN,V,65 t/m 69 jaar,"475,2968091842634","726,46"
12198,BRUNSSUM,V,65 t/m 69 jaar,"720,8480023097253","900,54"
12199,BUNNIK,V,65 t/m 69 jaar,"534,7226366074423","477,28"
12200,BUNSCHOTEN,V,65 t/m 69 jaar,"526,2195326519467","512,68"
12201,BUREN,V,65 t/m 69 jaar,"557,8288329977363","799,57"
12202,CAPELLE AAN DEN IJSSEL,V,65 t/m 69 jaar,"603,4485792246895","1700,48"
12203,CASTRICUM,V,65 t/m 69 jaar,"488,51188123011667","1178,75"
12204,COEVORDEN,V,65 t/m 69 jaar,"643,7451388470834","1162,79"
12205,CRANENDONCK,V,65 t/m 69 jaar,"669,0851417461114","637,76"
12206,CROMSTRIJEN,V,65 t/m 69 jaar,"568,7299651964241","439,61"
12207,CUIJK,V,65 t/m 69 jaar,"488,6447156477195","689,11"
12208,CULEMBORG,V,65 t/m 69 jaar,"445,9319725814085","655,03"
12209,DALFSEN,V,65 t/m 69 jaar,"537,9253713792968","765,39"
12210,DANTUMADIEL,V,65 t/m 69 jaar,"579,277195368429","529,41"
12211,DE BILT,V,65 t/m 69 jaar,"450,390719884956","1279,51"
12212,DE FRYSKE MARREN,V,65 t/m 69 jaar,"568,996449270235","1554,61"
12213,DE MARNE,V,65 t/m 69 jaar,"657,9237634245953","330,55"
12214,DE RONDE VENEN,V,65 t/m 69 jaar,"524,6030850084151","1259,64"
12215,DE WOLDEN,V,65 t/m 69 jaar,"522,4673936255405","749,24"
12216,DELFT,V,65 t/m 69 jaar,"674,7317029103006","2158,54"
12217,DELFZIJL,V,65 t/m 69 jaar,"650,2119300835374","894,21"
12218,DEN HELDER,V,65 t/m 69 jaar,"688,214808801587","1749,23"
12219,DEURNE,V,65 t/m 69 jaar,"651,3912511394998","800,79"
12220,DEVENTER,V,65 t/m 69 jaar,"620,3173338812697","2287,37"
12221,DIEMEN,V,65 t/m 69 jaar,"530,3614480765569","577,87"
12222,DINKELLAND,V,65 t/m 69 jaar,"503,8697976835807","675,18"
12223,DOESBURG,V,65 t/m 69 jaar,"515,5919110753983","373,35"
12224,DOETINCHEM,V,65 t/m 69 jaar,"622,2124793270045","1535,82"
12225,DONGEN,V,65 t/m 69 jaar,"476,9647921897575","712,91"
12226,DONGERADEEL,V,65 t/m 69 jaar,"472,1359950265939","723,85"
12227,DORDRECHT,V,65 t/m 69 jaar,"683,3833463604464","3006,55"
12228,DRECHTERLAND,V,65 t/m 69 jaar,"485,15979564721073","534,37"
12229,DRIMMELEN,V,65 t/m 69 jaar,"572,4230741445325","830,54"
12230,DRONTEN,V,65 t/m 69 jaar,"650,2558532912516","969,54"
12231,DRUTEN,V,65 t/m 69 jaar,"451,3357308328737","453,25"
12232,DUIVEN,V,65 t/m 69 jaar,"640,9561440161566","574,38"
12233,ECHT-SUSTEREN,V,65 t/m 69 jaar,"636,3448402072778","1038,22"
12234,EDAM-VOLENDAM,V,65 t/m 69 jaar,"523,2666547176576","1060,06"
12235,EDE,V,65 t/m 69 jaar,"575,5751592924815","2578,59"
12236,EEMNES,V,65 t/m 69 jaar,"440,71572146446516","250,74"
12237,EEMSMOND,V,65 t/m 69 jaar,"819,3564923128342","478,72"
12238,EERSEL,V,65 t/m 69 jaar,"434,45205589142006","499,54"
12239,EIJSDEN-MARGRATEN,V,65 t/m 69 jaar,"620,6306907045259","824,81"
12240,EINDHOVEN,V,65 t/m 69 jaar,"656,9440269135988","5056,18"
12241,ELBURG,V,65 t/m 69 jaar,"511,65612980035417","655,16"
12242,EMMEN,V,65 t/m 69 jaar,"608,0777943207934","3163,47"
12243,ENKHUIZEN,V,65 t/m 69 jaar,"404,1902741451129","516,15"
12244,ENSCHEDE,V,65 t/m 69 jaar,"639,4825896615162","3908,31"
12245,EPE,V,65 t/m 69 jaar,"540,580313983077","1135,73"
12246,ERMELO,V,65 t/m 69 jaar,"652,1735224923362","841,62"
12247,ETTEN-LEUR,V,65 t/m 69 jaar,"584,8517685967497","1161,09"
12248,FERWERDERADIEL,V,65 t/m 69 jaar,"357,9365043154253","263,01"
12249,GEERTRUIDENBERG,V,65 t/m 69 jaar,"624,8029544836847","625,49"
12250,GELDERMALSEN,V,65 t/m 69 jaar,"655,7773078549733","780,27"
12251,GELDROP-MIERLO,V,65 t/m 69 jaar,"623,5816546886876","1157,68"
12252,GEMERT-BAKEL,V,65 t/m 69 jaar,"540,8902244471338","727,12"
12253,GENNEP,V,65 t/m 69 jaar,"473,8801087346384","529,73"
12254,GIESSENLANDEN,V,65 t/m 69 jaar,"436,3195481788843","433,8"
12255,GILZE EN RIJEN,V,65 t/m 69 jaar,"543,8936362069194","754,11"
12256,GOEREE-OVERFLAKKEE,V,65 t/m 69 jaar,"594,5681744430493","1417,54"
12257,GOES,V,65 t/m 69 jaar,"567,5300615558779","1130,68"
12258,GOIRLE,V,65 t/m 69 jaar,"537,1778850212454","710,74"
12259,GOOISE MEREN,V,65 t/m 69 jaar,"485,6609829488466","1625,11"
12260,GORINCHEM,V,65 t/m 69 jaar,"539,5047168177357","866,05"
12261,GOUDA,V,65 t/m 69 jaar,"555,959088906213","1770,18"
12262,GRAVE,V,65 t/m 69 jaar,"679,5799684370919","367,52"
12263,GRONINGEN,V,65 t/m 69 jaar,"570,3451769504768","3481,2"
12264,GROOTEGAST,V,65 t/m 69 jaar,"521,7948935337658","306,67"
12265,GULPEN-WITTEM,V,65 t/m 69 jaar,"483,7529930454352","542,09"
12266,HAAKSBERGEN,V,65 t/m 69 jaar,"509,60145146658607","760,61"
12267,HAAREN,V,65 t/m 69 jaar,"518,6210993841435","436,79"
12268,HAARLEM,V,65 t/m 69 jaar,"589,0378671606245","3779,0"
12269,HAARLEMMERLIEDE CA,V,65 t/m 69 jaar,"579,5549878656277","156,58"
12270,HAARLEMMERMEER,V,65 t/m 69 jaar,"607,2253065048867","3393,91"
12271,HALDERBERGE,V,65 t/m 69 jaar,"601,9689602647003","991,31"
12272,HARDENBERG,V,65 t/m 69 jaar,"615,6794574925572","1420,81"
12273,HARDERWIJK,V,65 t/m 69 jaar,"602,2229685081422","1104,73"
12274,HARDINXVELD-GIESSENDAM,V,65 t/m 69 jaar,"551,9696100917431","436,0"
12275,HAREN,V,65 t/m 69 jaar,"508,39570458920065","690,97"
12276,HARLINGEN,V,65 t/m 69 jaar,"608,3759183232498","555,36"
12277,HATTEM,V,65 t/m 69 jaar,"448,0135783375711","381,49"
12278,HEEMSKERK,V,65 t/m 69 jaar,"506,7122201373736","1177,81"
12279,HEEMSTEDE,V,65 t/m 69 jaar,"526,1478870081829","892,1"
12280,HEERDE,V,65 t/m 69 jaar,"699,409342243631","589,58"
12281,HEERENVEEN,V,65 t/m 69 jaar,"579,8815254661409","1478,63"
12282,HEERHUGOWAARD,V,65 t/m 69 jaar,"525,295211111879","1447,1"
12283,HEERLEN,V,65 t/m 69 jaar,"723,2544666235407","2597,04"
12284,HEEZE-LEENDE,V,65 t/m 69 jaar,"437,23572836709866","476,82"
12285,HEILOO,V,65 t/m 69 jaar,"419,12175197705744","805,49"
12286,HELLENDOORN,V,65 t/m 69 jaar,"546,6338960483142","1051,45"
12287,HELLEVOETSLUIS,V,65 t/m 69 jaar,"612,503633137035","1132,63"
12288,HELMOND,V,65 t/m 69 jaar,"607,9373297862746","2217,8"
12289,HENDRIK-IDO-AMBACHT,V,65 t/m 69 jaar,"514,1196349050944","633,26"
12290,HENGELO,V,65 t/m 69 jaar,"565,1927386611907","2132,94"
12291,HEUMEN,V,65 t/m 69 jaar,"521,4207741935484","542,5"
12292,HEUSDEN,V,65 t/m 69 jaar,"636,4078172115942","1223,71"
12293,HILLEGOM,V,65 t/m 69 jaar,"551,933932260074","609,98"
12294,HILVARENBEEK,V,65 t/m 69 jaar,"496,55007480323496","461,21"
12295,HILVERSUM,V,65 t/m 69 jaar,"567,2013908829863","2228,8"
12296,HOF VAN TWENTE,V,65 t/m 69 jaar,"559,3228325413198","1197,37"
12297,HOLLANDS KROON,V,65 t/m 69 jaar,"639,640765824628","1339,21"
12298,HOOGEVEEN,V,65 t/m 69 jaar,"606,775953541271","1573,87"
12299,HOORN,V,65 t/m 69 jaar,"599,3359046052632","1824,0"
12300,HORST AAN DE MAAS,V,65 t/m 69 jaar,"630,9522681855395","1135,93"
12301,HOUTEN,V,65 t/m 69 jaar,"539,8590678153303","769,59"
12302,HUIZEN,V,65 t/m 69 jaar,"577,8838713208846","1278,84"
12303,HULST,V,65 t/m 69 jaar,"547,2786471132854","874,87"
12304,IJSSELSTEIN,V,65 t/m 69 jaar,"615,8776119007213","754,24"
12305,KAAG EN BRAASSEM,V,65 t/m 69 jaar,"498,86670573584354","682,55"
12306,KAMPEN,V,65 t/m 69 jaar,"596,0140009054478","1192,78"
12307,KAPELLE,V,65 t/m 69 jaar,"564,0951369781075","334,36"
12308,KATWIJK,V,65 t/m 69 jaar,"553,2946544057555","1553,99"
12309,KERKRADE,V,65 t/m 69 jaar,"677,4803263507256","1479,39"
12310,KOGGENLAND,V,65 t/m 69 jaar,"358,378321200713","600,31"
12311,KOLLUMERLAND CA,V,65 t/m 69 jaar,"747,5808026857927","393,18"
12312,KORENDIJK,V,65 t/m 69 jaar,"537,907073011734","306,8"
12313,KRIMPEN AAN DEN IJSSEL,V,65 t/m 69 jaar,"613,8280454449821","950,6"
12314,KRIMPENERWAARD,V,65 t/m 69 jaar,"556,4297534222368","1584,49"
12315,LAARBEEK,V,65 t/m 69 jaar,"528,9773283743996","645,3"
12316,LANDERD,V,65 t/m 69 jaar,"662,1591945923997","418,67"
12317,LANDGRAAF,V,65 t/m 69 jaar,"731,2723890911675","1266,13"
12318,LANDSMEER,V,65 t/m 69 jaar,"406,0440720438528","319,25"
12319,LANGEDIJK,V,65 t/m 69 jaar,"459,35299907123743","721,39"
12320,LANSINGERLAND,V,65 t/m 69 jaar,"480,32220645298895","1218,97"
12321,LAREN,V,65 t/m 69 jaar,"467,75328371789186","428,63"
12322,LEEK,V,65 t/m 69 jaar,"560,1458100651786","599,89"
12323,LEERDAM,V,65 t/m 69 jaar,"568,1086979257451","573,7"
